psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat
3.467227,0.398904,-7.995113,1.237917,6.908657,-8.865630,-0.852878,0.410294
3.467546,0.398904,-7.998994,1.236940,6.908232,-8.866732,-0.852561,0.410298
3.467865,0.398904,-8.002874,1.235962,6.907808,-8.867834,-0.852244,0.410303
3.468186,0.398904,-8.006754,1.234983,6.907386,-8.868936,-0.851927,0.410307
3.468507,0.398904,-8.010634,1.234003,6.906965,-8.870038,-0.851609,0.410311
3.468828,0.398903,-8.014513,1.233022,6.906545,-8.871140,-0.851291,0.410316
3.469151,0.398903,-8.018392,1.232039,6.906126,-8.872242,-0.850973,0.410320
3.469474,0.398903,-8.022271,1.231056,6.905709,-8.873344,-0.850654,0.410325
3.469799,0.398903,-8.026150,1.230071,6.905293,-8.874446,-0.850336,0.410329
3.470124,0.398903,-8.030028,1.229085,6.904878,-8.875548,-0.850017,0.410334
3.470450,0.398902,-8.033906,1.228098,6.904464,-8.876650,-0.849697,0.410338
3.470777,0.398902,-8.037784,1.227110,6.904052,-8.877752,-0.849378,0.410343
3.471104,0.398902,-8.041661,1.226120,6.903641,-8.878853,-0.849058,0.410348
3.471433,0.398902,-8.045538,1.225130,6.903231,-8.879955,-0.848738,0.410352
3.471762,0.398901,-8.049415,1.224138,6.902823,-8.881057,-0.848418,0.410357
3.472092,0.398901,-8.053292,1.223145,6.902416,-8.882159,-0.848097,0.410362
3.472423,0.398901,-8.057168,1.222151,6.902010,-8.883261,-0.847777,0.410367
3.472755,0.398901,-8.061044,1.221156,6.901605,-8.884363,-0.847455,0.410372
3.473088,0.398900,-8.064920,1.220159,6.901202,-8.885465,-0.847134,0.410376
3.473422,0.398900,-8.068795,1.219162,6.900800,-8.886566,-0.846813,0.410381
3.473756,0.398900,-8.072670,1.218163,6.900400,-8.887668,-0.846491,0.410386
3.474092,0.398899,-8.076545,1.217163,6.900000,-8.888770,-0.846169,0.410391
3.474428,0.398899,-8.080419,1.216161,6.899602,-8.889872,-0.845846,0.410396
3.474765,0.398899,-8.084293,1.215159,6.899206,-8.890974,-0.845524,0.410401
3.475103,0.398898,-8.088167,1.214155,6.898811,-8.892075,-0.845201,0.410406
3.475442,0.398898,-8.092041,1.213150,6.898417,-8.893177,-0.844877,0.410412
3.475782,0.398898,-8.095914,1.212144,6.898024,-8.894279,-0.844554,0.410417
3.476122,0.398897,-8.099787,1.211137,6.897633,-8.895380,-0.844230,0.410422
3.476464,0.398897,-8.103659,1.210129,6.897243,-8.896482,-0.843906,0.410427
3.476807,0.398897,-8.107532,1.209119,6.896854,-8.897584,-0.843582,0.410433
3.477150,0.398896,-8.111403,1.208108,6.896467,-8.898686,-0.843257,0.410438
3.477494,0.398896,-8.115275,1.207096,6.896082,-8.899787,-0.842932,0.410443
3.477840,0.398895,-8.119147,1.206082,6.895697,-8.900889,-0.842607,0.410449
3.478186,0.398895,-8.123018,1.205068,6.895314,-8.901991,-0.842282,0.410454
3.478533,0.398895,-8.126888,1.204052,6.894932,-8.903092,-0.841956,0.410459
3.478881,0.398894,-8.130759,1.203035,6.894552,-8.904194,-0.841630,0.410465
3.479230,0.398894,-8.134629,1.202017,6.894173,-8.905295,-0.841304,0.410471
3.479580,0.398893,-8.138499,1.200997,6.893796,-8.906397,-0.840978,0.410476
3.479931,0.398893,-8.142368,1.199977,6.893420,-8.907499,-0.840651,0.410482
3.480283,0.398892,-8.146237,1.198955,6.893045,-8.908600,-0.840324,0.410487
3.480636,0.398892,-8.150106,1.197932,6.892672,-8.909702,-0.839997,0.410493
3.480989,0.398891,-8.153974,1.196907,6.892300,-8.910803,-0.839669,0.410499
3.481344,0.398891,-8.157843,1.195882,6.891929,-8.911905,-0.839341,0.410505
3.481700,0.398891,-8.161710,1.194855,6.891560,-8.913006,-0.839013,0.410511
3.482056,0.398890,-8.165578,1.193826,6.891193,-8.914108,-0.838685,0.410516
3.482414,0.398890,-8.169445,1.192797,6.890826,-8.915209,-0.838356,0.410522
3.482773,0.398889,-8.173312,1.191766,6.890462,-8.916311,-0.838027,0.410528
3.483132,0.398888,-8.177179,1.190734,6.890098,-8.917412,-0.837698,0.410534
3.483493,0.398888,-8.181045,1.189701,6.889736,-8.918514,-0.837368,0.410540
3.483854,0.398887,-8.184911,1.188667,6.889376,-8.919615,-0.837038,0.410546
3.484217,0.398887,-8.188776,1.187631,6.889017,-8.920717,-0.836708,0.410552
3.484580,0.398886,-8.192641,1.186594,6.888660,-8.921818,-0.836378,0.410559
3.484945,0.398886,-8.196506,1.185556,6.888303,-8.922920,-0.836047,0.410565
3.485310,0.398885,-8.200371,1.184516,6.887949,-8.924021,-0.835716,0.410571
3.485677,0.398885,-8.204235,1.183476,6.887596,-8.925123,-0.835385,0.410577
3.486045,0.398884,-8.208099,1.182434,6.887244,-8.926224,-0.835053,0.410584
3.486413,0.398883,-8.211962,1.181390,6.886894,-8.927326,-0.834721,0.410590
3.486783,0.398883,-8.215825,1.180346,6.886545,-8.928427,-0.834389,0.410596
3.487154,0.398882,-8.219688,1.179300,6.886198,-8.929528,-0.834057,0.410603
3.487525,0.398881,-8.223551,1.178252,6.885852,-8.930630,-0.833724,0.410609
3.487898,0.398881,-8.227413,1.177204,6.885508,-8.931731,-0.833391,0.410616
3.488272,0.398880,-8.231275,1.176154,6.885166,-8.932832,-0.833058,0.410623
3.488647,0.398879,-8.235136,1.175103,6.884824,-8.933934,-0.832724,0.410629
3.489023,0.398879,-8.238997,1.174051,6.884485,-8.935035,-0.832390,0.410636
3.489400,0.398878,-8.242858,1.172997,6.884147,-8.936136,-0.832056,0.410643
3.489778,0.398877,-8.246718,1.171942,6.883810,-8.937238,-0.831722,0.410649
3.490157,0.398877,-8.250579,1.170886,6.883475,-8.938339,-0.831387,0.410656
3.490537,0.398876,-8.254438,1.169828,6.883141,-8.939440,-0.831052,0.410663
3.490918,0.398875,-8.258298,1.168769,6.882810,-8.940542,-0.830717,0.410670
3.491301,0.398875,-8.262157,1.167709,6.882479,-8.941643,-0.830381,0.410677
3.491684,0.398874,-8.266015,1.166647,6.882150,-8.942744,-0.830045,0.410684
3.492069,0.398873,-8.269873,1.165584,6.881823,-8.943846,-0.829709,0.410691
3.492455,0.398872,-8.273731,1.164520,6.881497,-8.944947,-0.829372,0.410698
3.492841,0.398871,-8.277589,1.163455,6.881173,-8.946048,-0.829035,0.410705
3.493229,0.398871,-8.281446,1.162388,6.880850,-8.947149,-0.828698,0.410712
3.493618,0.398870,-8.285303,1.161320,6.880529,-8.948251,-0.828361,0.410720
3.494008,0.398869,-8.289159,1.160250,6.880210,-8.949352,-0.828023,0.410727
3.494400,0.398868,-8.293016,1.159179,6.879892,-8.950453,-0.827685,0.410734
3.494792,0.398867,-8.296871,1.158107,6.879576,-8.951554,-0.827347,0.410742
3.495186,0.398867,-8.300727,1.157033,6.879261,-8.952656,-0.827008,0.410749
3.495580,0.398866,-8.304582,1.155958,6.878948,-8.953757,-0.826669,0.410757
3.495976,0.398865,-8.308436,1.154882,6.878637,-8.954858,-0.826330,0.410764
3.496373,0.398864,-8.312291,1.153804,6.878327,-8.955959,-0.825990,0.410772
3.496771,0.398863,-8.316144,1.152725,6.878019,-8.957060,-0.825650,0.410779
3.497171,0.398862,-8.319998,1.151645,6.877713,-8.958162,-0.825310,0.410787
3.497571,0.398861,-8.323851,1.150563,6.877408,-8.959263,-0.824969,0.410795
3.497973,0.398860,-8.327704,1.149480,6.877105,-8.960364,-0.824629,0.410802
3.498376,0.398859,-8.331556,1.148396,6.876803,-8.961465,-0.824288,0.410810
3.498780,0.398858,-8.335408,1.147310,6.876503,-8.962566,-0.823946,0.410818
3.499185,0.398857,-8.339260,1.146223,6.876205,-8.963667,-0.823604,0.410826
3.499592,0.398856,-8.343111,1.145134,6.875909,-8.964769,-0.823262,0.410834
3.499999,0.398855,-8.346962,1.144044,6.875614,-8.965870,-0.822920,0.410842
3.500408,0.398854,-8.350812,1.142953,6.875321,-8.966971,-0.822577,0.410850
3.500818,0.398853,-8.354662,1.141860,6.875029,-8.968072,-0.822234,0.410858
3.501230,0.398852,-8.358512,1.140766,6.874740,-8.969173,-0.821891,0.410867
3.501642,0.398851,-8.362361,1.139670,6.874452,-8.970274,-0.821547,0.410875
3.502056,0.398850,-8.366210,1.138574,6.874165,-8.971375,-0.821203,0.410883
3.502471,0.398849,-8.370059,1.137475,6.873881,-8.972477,-0.820859,0.410891
3.502887,0.398848,-8.373907,1.136375,6.873598,-8.973578,-0.820514,0.410900
3.503305,0.398847,-8.377755,1.135274,6.873317,-8.974679,-0.820169,0.410908
3.503724,0.398846,-8.381602,1.134172,6.873037,-8.975780,-0.819824,0.410917
3.504144,0.398845,-8.385449,1.133068,6.872760,-8.976881,-0.819479,0.410925
3.504565,0.398844,-8.389295,1.131962,6.872484,-8.977982,-0.819133,0.410934
3.504988,0.398843,-8.393141,1.130856,6.872210,-8.979083,-0.818787,0.410943
3.505412,0.398841,-8.396987,1.129747,6.871937,-8.980184,-0.818440,0.410951
3.505837,0.398840,-8.400833,1.128638,6.871667,-8.981285,-0.818093,0.410960
3.506263,0.398839,-8.404677,1.127527,6.871398,-8.982386,-0.817746,0.410969
3.506691,0.398838,-8.408522,1.126414,6.871131,-8.983488,-0.817398,0.410978
3.507120,0.398837,-8.412366,1.125300,6.870865,-8.984589,-0.817051,0.410987
3.507551,0.398835,-8.416210,1.124185,6.870602,-8.985690,-0.816702,0.410996
3.507983,0.398834,-8.420053,1.123068,6.870340,-8.986791,-0.816354,0.411005
3.508416,0.398833,-8.423896,1.121950,6.870081,-8.987892,-0.816005,0.411014
3.508850,0.398832,-8.427738,1.120830,6.869823,-8.988993,-0.815656,0.411023
3.509286,0.398830,-8.431580,1.119709,6.869567,-8.990094,-0.815306,0.411033
3.509723,0.398829,-8.435422,1.118586,6.869312,-8.991195,-0.814957,0.411042
3.510162,0.398828,-8.439263,1.117462,6.869060,-8.992296,-0.814606,0.411051
3.510602,0.398826,-8.443104,1.116336,6.868809,-8.993397,-0.814256,0.411061
3.511043,0.398825,-8.446944,1.115209,6.868561,-8.994498,-0.813905,0.411070
3.511486,0.398824,-8.450784,1.114080,6.868314,-8.995599,-0.813554,0.411080
3.511930,0.398822,-8.454623,1.112950,6.868069,-8.996700,-0.813202,0.411090
3.512375,0.398821,-8.458462,1.111819,6.867826,-8.997801,-0.812851,0.411099
3.512822,0.398820,-8.462301,1.110686,6.867584,-8.998902,-0.812498,0.411109
3.513270,0.398818,-8.466139,1.109551,6.867345,-9.000003,-0.812146,0.411119
3.513720,0.398817,-8.469977,1.108416,6.867108,-9.001104,-0.811793,0.411129
3.514171,0.398815,-8.473814,1.107278,6.866872,-9.002206,-0.811440,0.411139
3.514623,0.398814,-8.477651,1.106139,6.866639,-9.003307,-0.811086,0.411149
3.515077,0.398812,-8.481487,1.104999,6.866407,-9.004408,-0.810732,0.411159
3.515533,0.398811,-8.485323,1.103857,6.866178,-9.005509,-0.810378,0.411169
3.515990,0.398809,-8.489159,1.102713,6.865950,-9.006610,-0.810024,0.411179
3.516448,0.398808,-8.492994,1.101568,6.865724,-9.007711,-0.809669,0.411189
3.516908,0.398806,-8.496829,1.100422,6.865500,-9.008812,-0.809313,0.411199
3.517369,0.398805,-8.500663,1.099274,6.865278,-9.009913,-0.808958,0.411210
3.517832,0.398803,-8.504497,1.098124,6.865059,-9.011014,-0.808602,0.411220
3.518296,0.398801,-8.508330,1.096973,6.864841,-9.012115,-0.808246,0.411231
3.518762,0.398800,-8.512163,1.095820,6.864625,-9.013216,-0.807889,0.411241
3.519229,0.398798,-8.515995,1.094666,6.864411,-9.014317,-0.807532,0.411252
3.519698,0.398796,-8.519827,1.093511,6.864199,-9.015418,-0.807174,0.411263
3.520168,0.398795,-8.523658,1.092353,6.863990,-9.016519,-0.806817,0.411274
3.520640,0.398793,-8.527489,1.091194,6.863782,-9.017620,-0.806459,0.411284
3.521114,0.398791,-8.531320,1.090034,6.863576,-9.018721,-0.806100,0.411295
3.521588,0.398790,-8.535150,1.088872,6.863373,-9.019822,-0.805741,0.411306
3.522065,0.398788,-8.538980,1.087709,6.863171,-9.020924,-0.805382,0.411317
3.522543,0.398786,-8.542809,1.086544,6.862972,-9.022025,-0.805023,0.411329
3.523023,0.398784,-8.546637,1.085377,6.862774,-9.023126,-0.804663,0.411340
3.523504,0.398783,-8.550466,1.084209,6.862579,-9.024227,-0.804303,0.411351
3.523987,0.398781,-8.554293,1.083039,6.862386,-9.025328,-0.803942,0.411362
3.524471,0.398779,-8.558121,1.081868,6.862195,-9.026429,-0.803581,0.411374
3.524957,0.398777,-8.561947,1.080695,6.862006,-9.027530,-0.803220,0.411385
3.525445,0.398775,-8.565774,1.079521,6.861819,-9.028631,-0.802858,0.411397
3.525934,0.398773,-8.569599,1.078345,6.861634,-9.029732,-0.802496,0.411408
3.526425,0.398771,-8.573425,1.077167,6.861452,-9.030833,-0.802134,0.411420
3.526918,0.398769,-8.577250,1.075988,6.861271,-9.031935,-0.801771,0.411432
3.527412,0.398767,-8.581074,1.074807,6.861093,-9.033036,-0.801408,0.411444
3.527908,0.398766,-8.584898,1.073624,6.860917,-9.034137,-0.801044,0.411456
3.528405,0.398764,-8.588721,1.072440,6.860743,-9.035238,-0.800680,0.411468
3.528904,0.398761,-8.592544,1.071254,6.860571,-9.036339,-0.800316,0.411480
3.529405,0.398759,-8.596366,1.070067,6.860402,-9.037440,-0.799951,0.411492
3.529908,0.398757,-8.600188,1.068878,6.860235,-9.038541,-0.799586,0.411504
3.530412,0.398755,-8.604010,1.067687,6.860070,-9.039643,-0.799221,0.411517
3.530918,0.398753,-8.607830,1.066495,6.859907,-9.040744,-0.798855,0.411529
3.531426,0.398751,-8.611651,1.065301,6.859746,-9.041845,-0.798489,0.411542
3.531936,0.398749,-8.615471,1.064106,6.859588,-9.042946,-0.798122,0.411554
3.532447,0.398747,-8.619290,1.062909,6.859432,-9.044047,-0.797756,0.411567
3.532960,0.398745,-8.623109,1.061710,6.859278,-9.045149,-0.797388,0.411579
3.533475,0.398742,-8.626927,1.060509,6.859127,-9.046250,-0.797021,0.411592
3.533991,0.398740,-8.630745,1.059307,6.858978,-9.047351,-0.796652,0.411605
3.534510,0.398738,-8.634562,1.058104,6.858831,-9.048452,-0.796284,0.411618
3.535030,0.398736,-8.638379,1.056898,6.858687,-9.049553,-0.795915,0.411631
3.535552,0.398733,-8.642195,1.055691,6.858545,-9.050655,-0.795546,0.411644
3.536075,0.398731,-8.646011,1.054482,6.858405,-9.051756,-0.795176,0.411658
3.536601,0.398729,-8.649826,1.053272,6.858268,-9.052857,-0.794806,0.411671
3.537128,0.398726,-8.653641,1.052059,6.858132,-9.053959,-0.794436,0.411684
3.537658,0.398724,-8.657455,1.050846,6.858000,-9.055060,-0.794065,0.411698
3.538189,0.398721,-8.661268,1.049630,6.857870,-9.056161,-0.793694,0.411711
3.538722,0.398719,-8.665081,1.048413,6.857742,-9.057263,-0.793323,0.411725
3.539257,0.398716,-8.668894,1.047194,6.857616,-9.058364,-0.792951,0.411739
3.539794,0.398714,-8.672706,1.045973,6.857493,-9.059465,-0.792578,0.411752
3.540332,0.398711,-8.676517,1.044751,6.857373,-9.060567,-0.792205,0.411766
3.540873,0.398709,-8.680328,1.043526,6.857255,-9.061668,-0.791832,0.411780
3.541415,0.398706,-8.684139,1.042301,6.857139,-9.062769,-0.791459,0.411794
3.541960,0.398704,-8.687948,1.041073,6.857026,-9.063871,-0.791085,0.411809
3.542506,0.398701,-8.691758,1.039844,6.856915,-9.064972,-0.790711,0.411823
3.543054,0.398698,-8.695566,1.038613,6.856807,-9.066074,-0.790336,0.411837
3.543605,0.398696,-8.699374,1.037380,6.856702,-9.067175,-0.789961,0.411852
3.544157,0.398693,-8.703182,1.036145,6.856599,-9.068277,-0.789585,0.411866
3.544711,0.398690,-8.706989,1.034909,6.856498,-9.069378,-0.789209,0.411881
3.545268,0.398687,-8.710795,1.033671,6.856400,-9.070479,-0.788833,0.411896
3.545826,0.398685,-8.714601,1.032431,6.856305,-9.071581,-0.788456,0.411910
3.546386,0.398682,-8.718406,1.031189,6.856212,-9.072683,-0.788079,0.411925
3.546949,0.398679,-8.722211,1.029946,6.856122,-9.073784,-0.787701,0.411940
3.547513,0.398676,-8.726015,1.028701,6.856034,-9.074886,-0.787323,0.411956
3.548080,0.398673,-8.729819,1.027454,6.855949,-9.075987,-0.786945,0.411971
3.548648,0.398670,-8.733622,1.026205,6.855867,-9.077089,-0.786566,0.411986
3.549219,0.398667,-8.737424,1.024955,6.855787,-9.078190,-0.786187,0.412002
3.549792,0.398664,-8.741226,1.023702,6.855710,-9.079292,-0.785807,0.412017
3.550366,0.398661,-8.745027,1.022448,6.855635,-9.080394,-0.785427,0.412033
3.550943,0.398658,-8.748828,1.021192,6.855564,-9.081495,-0.785046,0.412048
3.551523,0.398655,-8.752628,1.019935,6.855495,-9.082597,-0.784665,0.412064
3.552104,0.398652,-8.756427,1.018675,6.855429,-9.083699,-0.784284,0.412080
3.552687,0.398649,-8.760226,1.017414,6.855365,-9.084801,-0.783902,0.412096
3.553273,0.398646,-8.764024,1.016150,6.855304,-9.085902,-0.783520,0.412112
3.553861,0.398642,-8.767822,1.014885,6.855246,-9.087004,-0.783137,0.412129
3.554451,0.398639,-8.771619,1.013618,6.855191,-9.088106,-0.782754,0.412145
3.555043,0.398636,-8.775415,1.012350,6.855139,-9.089208,-0.782371,0.412161
3.555637,0.398633,-8.779211,1.011079,6.855089,-9.090310,-0.781987,0.412178
3.556234,0.398629,-8.783006,1.009806,6.855042,-9.091412,-0.781602,0.412195
3.556833,0.398626,-8.786801,1.008532,6.854998,-9.092513,-0.781217,0.412211
3.557434,0.398622,-8.790595,1.007256,6.854957,-9.093615,-0.780832,0.412228
3.558038,0.398619,-8.794388,1.005978,6.854919,-9.094717,-0.780447,0.412245
3.558644,0.398615,-8.798181,1.004698,6.854884,-9.095819,-0.780060,0.412262
3.559252,0.398612,-8.801973,1.003416,6.854851,-9.096921,-0.779674,0.412280
3.559862,0.398608,-8.805764,1.002132,6.854822,-9.098023,-0.779287,0.412297
3.560475,0.398605,-8.809555,1.000847,6.854795,-9.099125,-0.778899,0.412314
3.561090,0.398601,-8.813345,0.999559,6.854771,-9.100228,-0.778511,0.412332
3.561708,0.398597,-8.817135,0.998270,6.854751,-9.101330,-0.778123,0.412350
3.562328,0.398594,-8.820923,0.996978,6.854733,-9.102432,-0.777734,0.412367
3.562950,0.398590,-8.824712,0.995685,6.854718,-9.103534,-0.777345,0.412385
3.563575,0.398586,-8.828499,0.994390,6.854707,-9.104636,-0.776955,0.412403
3.564202,0.398582,-8.832286,0.993093,6.854698,-9.105738,-0.776565,0.412421
3.564832,0.398579,-8.836072,0.991793,6.854693,-9.106841,-0.776175,0.412440
3.565464,0.398575,-8.839858,0.990492,6.854690,-9.107943,-0.775784,0.412458
3.566098,0.398571,-8.843643,0.989189,6.854691,-9.109045,-0.775392,0.412477
3.566735,0.398567,-8.847427,0.987885,6.854694,-9.110148,-0.775000,0.412495
3.567375,0.398563,-8.851210,0.986578,6.854701,-9.111250,-0.774608,0.412514
3.568017,0.398559,-8.854993,0.985269,6.854711,-9.112353,-0.774215,0.412533
3.568662,0.398555,-8.858775,0.983958,6.854724,-9.113455,-0.773821,0.412552
3.569309,0.398550,-8.862557,0.982645,6.854741,-9.114558,-0.773428,0.412571
3.569959,0.398546,-8.866338,0.981330,6.854760,-9.115660,-0.773033,0.412590
3.570611,0.398542,-8.870118,0.980013,6.854783,-9.116763,-0.772639,0.412610
3.571266,0.398538,-8.873897,0.978695,6.854809,-9.117865,-0.772243,0.412629
3.571924,0.398533,-8.877676,0.977374,6.854838,-9.118968,-0.771848,0.412649
3.572584,0.398529,-8.881454,0.976051,6.854871,-9.120071,-0.771452,0.412669
3.573247,0.398525,-8.885232,0.974726,6.854906,-9.121173,-0.771055,0.412689
3.573912,0.398520,-8.889008,0.973399,6.854945,-9.122276,-0.770658,0.412709
3.574581,0.398516,-8.892784,0.972070,6.854988,-9.123379,-0.770260,0.412729
3.575252,0.398511,-8.896559,0.970740,6.855034,-9.124482,-0.769862,0.412749
3.575925,0.398507,-8.900334,0.969407,6.855083,-9.125585,-0.769464,0.412770
3.576602,0.398502,-8.904108,0.968072,6.855135,-9.126687,-0.769065,0.412790
3.577281,0.398497,-8.907881,0.966734,6.855191,-9.127790,-0.768665,0.412811
3.577963,0.398493,-8.911653,0.965395,6.855250,-9.128893,-0.768265,0.412832
3.578648,0.398488,-8.915425,0.964054,6.855313,-9.129997,-0.767865,0.412853
3.579335,0.398483,-8.919195,0.962711,6.855380,-9.131100,-0.767464,0.412874
3.580026,0.398478,-8.922966,0.961365,6.855449,-9.132203,-0.767062,0.412895
3.580719,0.398473,-8.926735,0.960018,6.855523,-9.133306,-0.766660,0.412917
3.581415,0.398468,-8.930504,0.958668,6.855599,-9.134409,-0.766258,0.412938
3.582114,0.398463,-8.934271,0.957317,6.855680,-9.135512,-0.765855,0.412960
3.582816,0.398458,-8.938039,0.955963,6.855764,-9.136616,-0.765451,0.412982
3.583521,0.398453,-8.941805,0.954607,6.855851,-9.137719,-0.765047,0.413004
3.584229,0.398448,-8.945571,0.953249,6.855943,-9.138823,-0.764643,0.413026
3.584940,0.398443,-8.949335,0.951889,6.856037,-9.139926,-0.764238,0.413048
3.585654,0.398437,-8.953099,0.950527,6.856136,-9.141030,-0.763832,0.413071
3.586371,0.398432,-8.956863,0.949162,6.856238,-9.142133,-0.763426,0.413094
3.587091,0.398427,-8.960625,0.947796,6.856344,-9.143237,-0.763020,0.413116
3.587814,0.398421,-8.964387,0.946427,6.856454,-9.144340,-0.762613,0.413139
3.588540,0.398416,-8.968148,0.945056,6.856567,-9.145444,-0.762205,0.413163
3.589269,0.398410,-8.971908,0.943683,6.856684,-9.146548,-0.761797,0.413186
3.590001,0.398404,-8.975667,0.942308,6.856805,-9.147652,-0.761389,0.413209
3.590737,0.398399,-8.979426,0.940930,6.856930,-9.148756,-0.760980,0.413233
3.591476,0.398393,-8.983184,0.939550,6.857059,-9.149860,-0.760570,0.413257
3.592217,0.398387,-8.986941,0.938169,6.857192,-9.150964,-0.760160,0.413281
3.592962,0.398381,-8.990697,0.936785,6.857328,-9.152068,-0.759749,0.413305
3.593711,0.398375,-8.994452,0.935398,6.857469,-9.153172,-0.759338,0.413329
3.594462,0.398369,-8.998207,0.934010,6.857613,-9.154276,-0.758927,0.413353
3.595217,0.398363,-9.001960,0.932619,6.857762,-9.155380,-0.758514,0.413378
3.595975,0.398357,-9.005713,0.931226,6.857914,-9.156485,-0.758102,0.413403
3.596736,0.398351,-9.009465,0.929831,6.858070,-9.157589,-0.757688,0.413428
3.597501,0.398345,-9.013216,0.928433,6.858231,-9.158693,-0.757275,0.413453
3.598269,0.398339,-9.016967,0.927033,6.858396,-9.159798,-0.756860,0.413478
3.599041,0.398332,-9.020716,0.925631,6.858564,-9.160902,-0.756445,0.413504
3.599815,0.398326,-9.024465,0.924227,6.858737,-9.162007,-0.756030,0.413529
3.600594,0.398319,-9.028213,0.922821,6.858914,-9.163112,-0.755614,0.413555
3.601376,0.398313,-9.031960,0.921412,6.859096,-9.164217,-0.755197,0.413581
3.602161,0.398306,-9.035706,0.920000,6.859281,-9.165321,-0.754780,0.413608
3.602950,0.398299,-9.039451,0.918587,6.859471,-9.166426,-0.754363,0.413634
3.603742,0.398292,-9.043195,0.917171,6.859665,-9.167531,-0.753944,0.413661
3.604538,0.398286,-9.046939,0.915753,6.859863,-9.168636,-0.753526,0.413687
